State,StateAbbr,County,Year,Month,Day,DateLocal,NO2,O3,S2,CO,Latitude,Longitude,Population,Area,PopulationDensity
Texas,TX,Bexar,2008,9,15,39706,9.416667,0.024375,0,0.125,29.279376,-98.735851,25145561,268580.82,96.3
Texas,TX,Bexar,2008,10,1,39722,18.083333,0.040875,0.833333,0.2875,29.279376,-98.735851,25145561,268580.82,96.3
Texas,TX,Bexar,2008,10,15,39736,8.208333,0.013875,0,0.1875,29.279376,-98.735851,25145561,268580.82,96.3
Texas,TX,Bexar,2008,11,1,39753,6.625,0.024083,2.818182,0.316667,29.279376,-98.735851,25145561,268580.82,96.3
Texas,TX,Bexar,2008,11,15,39767,8.875,0.022292,0.086957,0.129167,29.279376,-98.735851,25145561,268580.82,96.3
Texas,TX,Bexar,2008,12,1,39783,14.541667,0.018958,0,0.295833,29.279376,-98.735851,25145561,268580.82,96.3
Texas,TX,Bexar,2008,12,15,39797,8.666667,0.012833,0.833333,0.104167,29.279376,-98.735851,25145561,268580.82,96.3
Texas,TX,Bexar,2009,1,1,39814,13.916667,0.018958,0.125,0.575,29.279376,-98.735851,25145561,268580.82,96.3
Texas,TX,Bexar,2009,1,15,39828,22.875,0.019708,0,0.2875,29.279376,-98.735851,25145561,268580.82,96.3
Texas,TX,Bexar,2009,2,1,39845,16.681818,0.026125,0.125,0.265217,29.279376,-98.735851,25145561,268580.82,96.3
Texas,TX,Bexar,2009,2,15,39859,7.181818,0.033292,0.208333,0.191304,29.279376,-98.735851,25145561,268580.82,96.3
Texas,TX,Bexar,2009,3,1,39873,10.227273,0.028208,0.583333,0.26087,29.279376,-98.735851,25145561,268580.82,96.3
Texas,TX,Bexar,2009,3,15,39887,9.772727,0.020833,0.125,0.230435,29.279376,-98.735851,25145561,268580.82,96.3
Texas,TX,Bexar,2009,4,1,39904,11.458333,0.034542,0.5,0.666667,29.279376,-98.735851,25145561,268580.82,96.3
Texas,TX,Bexar,2009,4,15,39918,5.208333,0.047167,2.041667,0.120833,29.279376,-98.735851,25145561,268580.82,96.3
Texas,TX,Bexar,2009,5,1,39934,2.416667,0.028458,0.541667,0.1875,29.279376,-98.735851,25145561,268580.82,96.3
Texas,TX,Bexar,2009,5,15,39948,2.583333,0.026458,0,0.220833,29.279376,-98.735851,25145561,268580.82,96.3
Texas,TX,Bexar,2009,6,1,39965,3.333333,0.040292,0,0.2,29.279376,-98.735851,25145561,268580.82,96.3
Texas,TX,Bexar,2009,6,15,39979,1.666667,0.022333,0,0.108333,29.279376,-98.735851,25145561,268580.82,96.3
Texas,TX,Bexar,2009,7,1,39995,5.958333,0.037292,0,0.1375,29.279376,-98.735851,25145561,268580.82,96.3
Texas,TX,Bexar,2009,7,15,40009,1.791667,0.02075,0.291667,0.05,29.279376,-98.735851,25145561,268580.82,96.3
Texas,TX,Bexar,2009,8,1,40026,2.125,0.023875,0,0.1,29.279376,-98.735851,25145561,268580.82,96.3
Texas,TX,Bexar,2009,8,15,40040,2.958333,0.018792,0.391304,0.041667,29.279376,-98.735851,25145561,268580.82,96.3
Texas,TX,Bexar,2009,9,1,40057,11.166667,0.031792,0.541667,0.175,29.279376,-98.735851,25145561,268580.82,96.3
Texas,TX,Bexar,2009,9,15,40071,11.041667,0.022125,0.125,0.195833,29.279376,-98.735851,25145561,268580.82,96.3
Texas,TX,Bexar,2009,10,1,40087,5,0.0125,0,0.534783,29.279376,-98.735851,25145561,268580.82,96.3
Texas,TX,Bexar,2009,10,15,40101,4.166667,0.020333,0,0.016667,29.279376,-98.735851,25145561,268580.82,96.3
Texas,TX,Bexar,2009,11,1,40118,13.25,0.016792,0.666667,0.781818,29.279376,-98.735851,25145561,268580.82,96.3
Texas,TX,Bexar,2009,11,15,40132,8.545455,0.01825,0,0.173913,29.279376,-98.735851,25145561,268580.82,96.3
Texas,TX,Bexar,2009,12,1,40148,13.458333,0.007458,0,0.195833,29.279376,-98.735851,25145561,268580.82,96.3
Texas,TX,Bexar,2009,12,15,40162,9.958333,0.014292,0.25,0.316667,29.279376,-98.735851,25145561,268580.82,96.3
Texas,TX,Dallas,2000,1,1,36526,28,0.020458,3,0.633333,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2000,1,15,36540,22.708333,0.018708,0.416667,0,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2000,2,1,36557,29.708333,0.014167,1.041667,0.645833,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2000,2,15,36571,31.041667,0.013583,2.545455,0.82381,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2000,3,1,36586,13.904762,0.026875,0.5,0.3,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2000,3,15,36600,24,0.024333,1.136364,0.459091,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2000,4,15,36631,11.333333,0.034042,0.916667,0.275,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2000,5,1,36647,19.541667,0.022167,0.375,0.35,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2000,5,15,36661,17.75,0.05275,1,0.3375,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2000,6,1,36678,14.875,0.03075,0.375,0.304167,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2000,6,15,36692,18.708333,0.010875,0.583333,0.454167,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2000,8,1,36739,16.875,0.0395,0.090909,0.334783,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2000,8,15,36753,17.875,0.0225,1.333333,0.308333,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2000,9,1,36770,37.375,0.036292,2.25,0.5125,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2000,9,15,36784,20.75,0.041,0.541667,0.304545,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2001,1,1,36892,8.291667,0.026125,0.166667,0.141667,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2001,1,15,36906,29.958333,0.012833,2.791667,1.033333,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2001,2,1,36923,43.375,0.008,3.875,1.341667,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2001,2,15,36937,12.5,0.002333,0,0.425,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2001,3,1,36951,19.958333,0.003625,0.875,0.4375,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2001,3,15,36965,7.75,0.03225,0.25,0.204167,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2001,4,1,36982,15.380952,0.038708,1.181818,0.359091,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2001,4,15,36996,5.428571,0.035,1.272727,0.222727,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2001,5,1,37012,12.25,0.030917,1.208333,0.3125,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2001,5,15,37026,12.791667,0.03825,1.958333,0.25,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2001,6,1,37043,15.791667,0.036583,0.708333,0.366667,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2001,6,15,37057,22.291667,0.036208,0.583333,0.304167,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2001,7,1,37073,7.095238,0.027708,0.590909,0.218182,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2001,7,15,37087,4.809524,0.037208,0.409091,0.268182,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2001,8,1,37104,11.380952,0.027375,1.727273,0.236364,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2001,8,15,37118,18.761905,0.047583,1.681818,0.322727,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2001,10,1,37165,42.875,0.017417,0.75,0.670833,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2001,10,15,37179,17.333333,0.028917,0.041667,0.258333,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2001,11,1,37196,10.666667,0.019958,0,0.1125,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2001,11,15,37210,19.416667,0.0205,0.166667,0.2125,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2001,12,1,37226,38.791667,0.006042,2.478261,1.0625,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2001,12,15,37240,23.791667,0.008542,0.434783,0.304167,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2002,1,15,37271,29.181818,0.016708,2.458333,0.65,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2002,2,1,37288,23.958333,0.013083,0.636364,0.578261,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2002,2,15,37302,26.916667,0.015583,0.375,0.241667,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2002,3,1,37316,22.041667,0.017,0.541667,0.383333,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2002,3,15,37330,12.05,0.021583,0,0.0875,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2002,4,1,37347,23.055556,0.032458,0.416667,0.425,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2002,4,15,37361,10.666667,0.022708,0,0.25,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2002,5,1,37377,11.75,0.035833,0.125,0.2875,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2002,5,15,37391,19.333333,0.05375,0.625,0.204167,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2002,6,1,37408,23.833333,0.03325,0.652174,0.4125,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2002,6,15,37422,18.583333,0.050542,0.26087,0.375,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2002,7,1,37438,15.75,0.00925,0,0.320833,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2002,7,15,37452,16.75,0.019292,0.458333,0.338095,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2002,8,1,37469,13.833333,0.02125,0.5,0.233333,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2002,8,15,37483,12.285714,0.027583,0,0.195833,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2002,9,1,37500,16,0.047417,0.541667,0.382609,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2002,9,15,37514,5,0.048583,0,0.227273,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2002,10,1,37530,16.916667,0.016792,0,0.275,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2002,10,15,37544,25.083333,0.018833,0.25,0.520833,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2002,11,1,37561,14.166667,0.004,0,0.3125,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2002,11,15,37575,16.863636,0.014417,0,0.280952,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2002,12,1,37591,22.954545,0.011833,1.458333,0.408696,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2002,12,15,37605,19.318182,0.020375,2.041667,0.36087,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2003,1,1,37622,18.583333,0.021333,1.333333,0.695833,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2003,1,15,37636,19.791667,0.005125,2.545455,0.316667,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2003,2,1,37653,24.625,0.020792,2.909091,0.658333,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2003,2,15,37667,8.833333,0.010083,0.26087,0.408333,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2003,3,1,37681,19.791667,0.00775,0.954545,0.408333,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2003,3,15,37695,31.541667,0.0305,2.217391,0.745833,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2003,4,1,37712,11.291667,0.041458,0.666667,0.2125,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2003,4,15,37726,7.583333,0.034333,0.166667,0.279167,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2003,5,1,37742,13.958333,0.028333,0.416667,0.716667,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2003,5,15,37756,12.75,0.018792,0.208333,0.2625,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2003,6,1,37773,9,0.054333,0.583333,0.386957,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2003,6,15,37787,7.772727,0.033625,0,0.278261,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2003,7,1,37803,27.625,0.032,2.166667,0.533333,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2003,7,15,37817,14.375,0.018792,0.916667,0.3125,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2003,8,1,37834,13.583333,0.028375,1.458333,0.208333,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2003,8,15,37848,26.291667,0.037292,1.666667,0.579167,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2003,9,1,37865,7.958333,0.021042,0,0.3125,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2003,9,15,37879,26.5,0.028917,1,0.504167,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2003,10,1,37895,15,0.033333,1.375,0.35,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2003,10,15,37909,31.458333,0.018542,1.958333,0.7625,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2003,11,1,37926,14.375,0.026292,0.130435,0.166667,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2003,11,15,37940,17.208333,0.015375,0.608696,0.275,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2003,12,1,37956,36.958333,0.019125,2.208333,0.422222,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2003,12,15,37970,14.541667,0.029292,0.708333,0.2,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2004,1,1,37987,11.291667,0.016958,0.375,0.4,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2004,1,15,38001,25.291667,0.013708,0.75,0.445833,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2004,2,1,38018,16.35,0.006375,1.291667,0.4,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2004,2,15,38032,17.181818,0.013958,0.583333,0.334783,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2004,3,1,38047,23.625,0.014625,0.625,0.329167,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2004,3,15,38061,31.173913,0.00875,2.391304,0.734783,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2004,4,1,38078,21.458333,0.038083,3.041667,0.825,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2004,4,15,38092,15.041667,0.03825,1.25,0.1625,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2004,5,1,38108,7.416667,0.019625,0,0.3375,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2004,5,15,38122,13.75,0.024958,0.130435,0.3875,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2004,6,1,38139,14.083333,0.038875,1.416667,0.4,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2004,6,15,38153,18.75,0.023,0.833333,0.408333,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2004,7,1,38169,11.041667,0.018792,0.208333,0.3,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2004,7,15,38183,18.666667,0.034917,1.333333,0.3125,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2004,8,1,38200,15.136364,0.041792,0.458333,0.404348,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2004,8,15,38214,12.35,0.041417,1.333333,0.304545,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2004,9,1,38231,33.875,0.026167,1.708333,0.620833,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2004,10,1,38261,19.583333,0.032458,0.041667,0.475,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2004,10,15,38275,23.333333,0.01475,0.75,0.416667,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2004,11,1,38292,16.125,0.005458,0,0.4375,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2004,12,1,38322,22.666667,0.003706,0,0.879167,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2004,12,15,38336,23.666667,0.012583,0,0.5125,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2005,1,1,38353,7.083333,0.021708,0,0.354167,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2005,1,15,38367,13.375,0.017292,0.521739,0.275,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2005,2,1,38384,12.291667,0.005542,0,0.395833,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2005,2,15,38398,21,0.018458,1.166667,0.358333,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2005,3,15,38426,11.375,0.027708,1.083333,0.270833,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2005,4,1,38443,13.5,0.026917,0.291667,0.2375,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2005,4,15,38457,28.458333,0.029042,2.666667,0.554167,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2005,5,1,38473,10.545455,0.043125,0.541667,0.3,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2005,5,15,38487,10.909091,0.040875,0.041667,0.330435,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2005,6,15,38518,15.625,0.057417,0.833333,0.391667,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2005,7,1,38534,18.5,0.029917,0.166667,0.4875,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2005,7,15,38548,24.291667,0.041917,0.125,0.461538,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2005,8,15,38579,11.375,0.014583,0.333333,0.329167,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2005,9,1,38596,21.833333,0.052708,1.125,0.266667,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2005,9,15,38610,11.041667,0.017083,0.375,0.316667,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2005,10,1,38626,11.458333,0.033,0.956522,0.4625,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2005,10,15,38640,31.083333,0.023667,1.565217,0.783333,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2005,11,1,38657,25.166667,0.010292,0.708333,0.783333,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2005,11,15,38671,7.166667,0.022208,0.416667,0.208333,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2005,12,1,38687,18.9,0.011708,0.458333,0.425,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2005,12,15,38701,23.833333,0.00925,0.833333,0.775,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2006,1,1,38718,10.35,0.026417,0.875,0.304545,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2006,1,15,38732,9.590909,0.030292,2.583333,0.252174,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2006,2,1,38749,19.958333,0.015292,1.083333,0.4375,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2006,2,15,38763,8.375,0.031667,0.583333,0.2375,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2006,3,15,38791,22.083333,0.0355,2.75,0.433333,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2006,4,1,38808,8.125,0.016542,0,0.4125,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2006,4,15,38822,8.833333,0.036417,3.434783,0.325,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2006,5,1,38838,12.125,0.043792,1.125,0.3125,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2006,5,15,38852,13.791667,0.029,0,0.316667,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2006,6,1,38869,22.916667,0.031875,0.208333,0.45,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2006,6,15,38883,16.708333,0.060292,1.583333,0,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2006,7,1,38899,12.458333,0.040083,0.826087,0.416667,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2006,8,1,38930,5.208333,0.02175,0.125,0.2125,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2006,8,15,38944,20.6,0.026875,0.5,0.166667,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2006,9,1,38961,18.625,0.060125,0.75,0.3,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2006,9,15,38975,15.458333,0.0325,0.954545,0.2875,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2006,10,1,38991,8.772727,0.026125,0.458333,0.265217,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2006,10,15,39005,10.181818,0.020667,0.833333,0.4,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2006,11,1,39022,13.416667,0.015208,0.291667,0.408333,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2007,1,1,39083,12.625,0.019542,0,0.291667,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2007,1,15,39097,8.791667,0.02575,0.041667,0.208333,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2007,2,1,39114,15.833333,0.005333,0,0.6,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2007,2,15,39128,9.333333,0.022542,0.125,0.429167,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2007,3,1,39142,12.666667,0.022833,0.083333,0.281818,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2007,3,15,39156,16.75,0.028,0,0.475,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2007,4,1,39173,18.5,0.029583,0.208333,0.443478,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2007,5,1,39203,13.375,0.024083,0.125,0.345833,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2007,5,15,39217,13.375,0.03775,0.125,0.033333,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2007,6,1,39234,11.916667,0.028042,0.208333,0.4,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2007,6,15,39248,12.25,0.032083,0,0.329167,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2007,7,1,39264,11.409091,0.016625,0,0.36087,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2007,7,15,39278,12.8,0.031583,0,0.45,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2007,9,1,39326,13.208333,0.039208,0.347826,0.283333,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2007,9,15,39340,9.125,0.033,0,0.316667,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2007,10,1,39356,12.125,0.016667,0,0.320833,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2007,10,15,39370,18.083333,0.005708,0,0.375,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2007,11,1,39387,15.541667,0.02,0.541667,0.275,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2007,11,15,39401,18.708333,0.012625,0.208333,0.570833,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2007,12,1,39417,9.333333,0.027458,0.409091,0.0875,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2007,12,15,39431,7.875,0.01625,0,0.1375,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2008,1,1,39448,12.125,0.019,0,0.458333,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2008,1,15,39462,33.428571,0.015917,2.125,0.420833,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2008,2,1,39479,18.375,0.021292,0.958333,0.358333,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2008,2,15,39493,14.833333,0.005667,0.041667,0.408333,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2008,3,1,39508,14.041667,0.025875,0.304348,0.120833,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2008,3,15,39522,7.666667,0.033542,0,0.058333,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2008,4,1,39539,8.736842,0.032125,0.416667,0.053846,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2008,5,15,39583,9.041667,0.01975,0,0.280125,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2008,6,1,39600,5.863636,0.019125,0,0.25113,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2008,7,1,39630,14.166667,0.038875,1.458333,0.309333,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2008,7,15,39644,12.875,0.026042,0.833333,0.307125,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2008,8,15,39675,6.555556,0.0323,0,0.1945,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2008,9,1,39692,4.208333,0.022583,0.666667,0.209083,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2008,9,15,39706,10.041667,0.018917,0.583333,0.131917,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2008,10,1,39722,31.541667,0.014958,1.083333,0.3,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2008,11,1,39753,18.958333,0.017,0.390909,0.329917,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2008,12,15,39797,7.1625,0.017667,0,0.249792,32.767268,-96.777626,25145561,268580.82,96.3
Texas,TX,Dallas,2009,1,1,39814,11.525,0.023333,0.154167,0.277583,32.767268,-96.777626,25145561,268580.82,96.3
